CSV-Export,Version: 1.01,Separator: Comma

,SENS0702,SENS0702,SENS0702,SENS0702,SENS0702,SENS0702,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009
,12120,12120,12120,12120,12120,12120,2001931035,2001931035,2001931035,2001931035,2001931035,2001931035,2001931035,2001931035,2001931035,2001931035,2001931035,2001931035,2001931035,2001931035,2001931035,2001931035,2001931035
TimeStamp,ExlSolIrr,IntSolIrr,SMA-h-On,TmpAmb F,TmpMdul F,WindVel m/s,Backup State,CO2 saved,Error,E-Total,Fac,Grid Type,h-On,h-Total,Iac,Ipv,Mode,Pac,Power On,Serial Number,Temperature,Vac,Vpv
MM.DD.YYYY hh:mm,W/m^2,W/m^2,h,°F,°F,m/s,,lbs,,kWh,Hz,,h,h,A,A,,W,,,degC,V,V
06.18.2012 00:00,0,0,2617.06,66.21,63.6,1.31,,,,,,,,,,,,,,,,,
06.18.2012 00:05,0,0.13,2617.14,66.05,63.42,1.3,,,,,,,,,,,,,,,,,
06.18.2012 00:10,0,0.17,2617.22,65.93,63.27,1.19,,,,,,,,,,,,,,,,,
06.18.2012 00:15,0,0.23,2617.31,65.79,63.01,1.25,,,,,,,,,,,,,,,,,
06.18.2012 00:20,0,0.13,2617.39,65.6,62.82,1.12,,,,,,,,,,,,,,,,,
06.18.2012 00:25,0,0.19,2617.47,65.48,62.68,1.34,,,,,,,,,,,,,,,,,
06.18.2012 00:30,0,0,2617.55,65.43,62.5,1.25,,,,,,,,,,,,,,,,,
06.18.2012 00:35,0,0,2617.63,65.29,62.55,1.55,,,,,,,,,,,,,,,,,
06.18.2012 00:40,0,0,2617.72,65.15,62.5,1.58,,,,,,,,,,,,,,,,,
06.18.2012 00:45,0,0.16,2617.8,65.13,62.57,2.28,,,,,,,,,,,,,,,,,
06.18.2012 00:50,0,0,2617.88,64.97,62.64,2.45,,,,,,,,,,,,,,,,,
06.18.2012 00:55,0,0.23,2617.97,64.84,62.59,2,,,,,,,,,,,,,,,,,
06.18.2012 01:00,0,0,2618.05,64.72,62.51,1.96,,,,,,,,,,,,,,,,,
06.18.2012 01:05,0,0,2618.13,64.6,62.5,2.68,,,,,,,,,,,,,,,,,
06.18.2012 01:10,0,0.16,2618.22,64.48,62.52,2.82,,,,,,,,,,,,,,,,,
06.18.2012 01:15,0,0,2618.3,64.44,62.57,2.82,,,,,,,,,,,,,,,,,
06.18.2012 01:20,0,0,2618.38,64.41,62.46,1.81,,,,,,,,,,,,,,,,,
06.18.2012 01:25,0,0.03,2618.46,64.31,62.37,2.14,,,,,,,,,,,,,,,,,
06.18.2012 01:30,0,0,2618.55,64.24,62.23,2.36,,,,,,,,,,,,,,,,,
06.18.2012 01:35,0,0.06,2618.63,64.21,62.26,2.05,,,,,,,,,,,,,,,,,
06.18.2012 01:40,0,0,2618.71,64.2,62.31,1.78,,,,,,,,,,,,,,,,,
06.18.2012 01:45,0,0,2618.8,64.17,62.5,1.48,,,,,,,,,,,,,,,,,
06.18.2012 01:50,0,0,2618.88,64.16,63,1.15,,,,,,,,,,,,,,,,,
06.18.2012 01:55,0,0,2618.96,64.16,63.57,1.05,,,,,,,,,,,,,,,,,
06.18.2012 02:00,0,0.03,2619.04,64.19,63.87,1.34,,,,,,,,,,,,,,,,,
06.18.2012 02:05,0,0,2619.12,64.16,63.77,2,,,,,,,,,,,,,,,,,
06.18.2012 02:10,0,0.03,2619.21,64.16,63.79,2.15,,,,,,,,,,,,,,,,,
06.18.2012 02:15,0,0.06,2619.29,64.04,64.09,2.11,,,,,,,,,,,,,,,,,
06.18.2012 02:20,0,0,2619.37,64.06,64.31,0.83,,,,,,,,,,,,,,,,,
06.18.2012 02:25,0,0.03,2619.45,64.05,64.44,0.71,,,,,,,,,,,,,,,,,
06.18.2012 02:30,0,0,2619.54,63.96,64.43,0.75,,,,,,,,,,,,,,,,,
06.18.2012 02:35,0,0.22,2619.62,63.91,64.26,0.65,,,,,,,,,,,,,,,,,
06.18.2012 02:40,0,0,2619.7,63.93,64.2,1.04,,,,,,,,,,,,,,,,,
06.18.2012 02:45,0,0,2619.79,63.87,64.15,1.37,,,,,,,,,,,,,,,,,
06.18.2012 02:50,0,0,2619.87,63.84,64.2,1.54,,,,,,,,,,,,,,,,,
06.18.2012 02:55,0,0,2619.95,63.79,64.23,1.71,,,,,,,,,,,,,,,,,
06.18.2012 03:00,0,0,2620.03,63.72,64.19,1.51,,,,,,,,,,,,,,,,,
06.18.2012 03:05,0,0,2620.12,63.64,64.23,1.4,,,,,,,,,,,,,,,,,
06.18.2012 03:10,0,0.06,2620.2,63.55,64.2,1.23,,,,,,,,,,,,,,,,,
06.18.2012 03:15,0,0,2620.28,63.55,64.13,1.25,,,,,,,,,,,,,,,,,
06.18.2012 03:20,0,0,2620.36,63.53,64.16,0.69,,,,,,,,,,,,,,,,,
06.18.2012 03:25,0,0.06,2620.45,63.56,64.23,1.22,,,,,,,,,,,,,,,,,
06.18.2012 03:30,0,0,2620.53,63.57,64.23,0.97,,,,,,,,,,,,,,,,,
06.18.2012 03:35,0,0,2620.61,63.52,64.27,0.87,,,,,,,,,,,,,,,,,
06.18.2012 03:40,0,0.03,2620.7,63.41,64.22,0.9,,,,,,,,,,,,,,,,,
06.18.2012 03:45,0,0,2620.78,63.28,64.13,1.98,,,,,,,,,,,,,,,,,
06.18.2012 03:50,0,0,2620.86,63.24,64.13,0.88,,,,,,,,,,,,,,,,,
06.18.2012 03:55,0,0,2620.94,63.22,64.08,1.52,,,,,,,,,,,,,,,,,
06.18.2012 04:00,0,0,2621.03,63.14,64.08,1.52,,,,,,,,,,,,,,,,,
06.18.2012 04:05,0,0,2621.11,63.14,64.2,1.84,,,,,,,,,,,,,,,,,
06.18.2012 04:10,0,0,2621.19,63.19,64.23,1.06,,,,,,,,,,,,,,,,,
06.18.2012 04:15,0,0.03,2621.28,63.18,64.23,0.65,,,,,,,,,,,,,,,,,
06.18.2012 04:20,0,0,2621.36,63.18,64.25,0.77,,,,,,,,,,,,,,,,,
06.18.2012 04:25,0,0.06,2621.44,63.1,64.33,2.38,,,,,,,,,,,,,,,,,
06.18.2012 04:30,0,0,2621.52,63.11,64.32,2.24,,,,,,,,,,,,,,,,,
06.18.2012 04:35,0,0.06,2621.61,63.01,64.33,2.27,,,,,,,,,,,,,,,,,
06.18.2012 04:40,0,0,2621.69,63.02,64.33,1.15,,,,,,,,,,,,,,,,,
06.18.2012 04:45,0,0.16,2621.77,62.95,64.27,1.24,,,,,,,,,,,,,,,,,
06.18.2012 04:50,0,0,2621.85,62.99,64.2,0.39,,,,,,,,,,,,,,,,,
06.18.2012 04:55,0,0,2621.94,63.1,63.75,0.69,,,,,,,,,,,,,,,,,
06.18.2012 05:00,0,0,2622.02,62.77,63.31,0.85,,,,,,,,,,,,,,,,,
06.18.2012 05:05,0,0,2622.1,62.49,63.07,1.01,,,,,,,,,,,,,,,,,
06.18.2012 05:10,0,0.03,2622.18,62.2,62.9,0.97,,,,,,,,,,,,,,,,,
06.18.2012 05:15,0,0.13,2622.27,62.18,62.82,0.34,,,,,,,,,,,,,,,,,
06.18.2012 05:20,0,0,2622.35,62.13,62.81,1.57,,,,,,,,,,,,,,,,,
06.18.2012 05:25,0,0,2622.43,62.13,62.83,0.49,,,,,,,,,,,,,,,,,
06.18.2012 05:30,0,0,2622.51,62.05,62.83,0.76,,,,,,,,,,,,,,,,,
06.18.2012 05:35,0,0,2622.6,61.93,62.81,1.49,,,,,,,,,,,,,,,,,
06.18.2012 05:40,0,0,2622.68,61.77,62.72,1.81,,,,,,,,,,,,,,,,,
06.18.2012 05:45,0,0.03,2622.76,61.73,62.63,0.55,,,,,,,,,,,,,,,,,
06.18.2012 05:50,0,0.06,2622.85,61.68,62.65,0.99,,,,,,,,,,,,,,,,,
06.18.2012 05:55,0,0.53,2622.93,61.6,62.56,0.18,,,,,,,,,,,,,,,,,
06.18.2012 06:00,0,0.13,2623.01,61.63,62.58,0.35,,,,,,,,,,,,,,,,,
06.18.2012 06:05,0,0,2623.09,61.6,62.61,0.76,,,,,,,,,,,,,,,,,
06.18.2012 06:10,0,0,2623.17,61.56,62.59,0.69,,,,,,,,,,,,,,,,,
06.18.2012 06:15,0,0,2623.26,61.5,62.62,0.5,0: -----,6214.58,0: -------,3655.64,59.99,2: 208V,1615.86,1543.72,0,0,3: Waiting,0,567,2001931035,28.3,211.1,356.17
06.18.2012 06:20,0,0.22,2623.34,61.52,62.63,1.37,0: -----,6214.58,0: -------,3655.64,59.99,2: 208V,1615.94,1543.72,0,0,3: Waiting,0,567,2001931035,28.3,210.84,381.71
06.18.2012 06:25,0,1.09,2623.42,61.55,62.7,0.77,0: -----,6214.58,0: -------,3655.64,59.99,2: 208V,1616.03,1543.72,0,0.01,3: Waiting,0.47,570,2001931035,28.3,210.8,379.51
06.18.2012 06:30,0,3.74,2623.51,61.63,62.81,0.15,0: -----,6214.58,0: -------,3655.64,60,2: 208V,1616.11,1543.76,0.02,0.06,7: Mpp,4.29,576,2001931035,28.75,210.72,343.8
06.18.2012 06:35,0,4.95,2623.59,61.68,62.92,0.25,0: -----,6214.59,0: -------,3655.64,59.99,2: 208V,1616.2,1543.83,0.04,0.11,7: Mpp,7.95,578,2001931035,28.89,211.17,319.02
06.18.2012 06:40,0,5.39,2623.67,61.73,63.02,0.18,0: -----,6214.59,0: -------,3655.64,59.99,2: 208V,1616.28,1543.91,0.05,0.14,7: Mpp,9.67,578,2001931035,28.9,211.58,291.03
06.18.2012 06:45,0,5.33,2623.75,61.75,63.12,0.32,0: -----,6214.59,0: -------,3655.64,60,2: 208V,1616.36,1543.99,0.02,0.08,7: Mpp,3.6,578,2001931035,29.26,211.46,297.45
06.18.2012 06:50,6.3,8.17,2623.84,61.73,63.22,0.19,0: -----,6214.59,0: -------,3655.64,59.99,2: 208V,1616.44,1544.08,0.06,0.16,7: Mpp,12.54,578,2001931035,29.49,211.27,295
06.18.2012 06:55,10,14,2623.92,61.78,63.32,0.23,0: -----,6214.59,0: -------,3655.64,60,2: 208V,1616.53,1544.16,0.18,0.24,7: Mpp,37.71,578,2001931035,29.5,210.94,321.49
06.18.2012 07:00,12.12,18.17,2624,61.89,63.48,0.7,0: -----,6214.6,0: -------,3655.65,60,2: 208V,1616.61,1544.24,0.31,0.33,7: Mpp,65.4,578,2001931035,30.01,210.74,344.11
06.18.2012 07:05,24.6,28.63,2624.09,62.06,63.75,0.08,0: -----,6214.62,0: -------,3655.66,59.96,2: 208V,1616.7,1544.33,0.63,0.49,7: Mpp,132.51,578,2001931035,30.15,211.1,374.29
06.18.2012 07:10,32.81,40.15,2624.17,62.07,64.18,0.49,0: -----,6214.65,0: -------,3655.68,59.97,2: 208V,1616.78,1544.41,0.94,0.65,7: Mpp,197.57,578,2001931035,30.78,210.74,390.24
06.18.2012 07:15,46.94,52.15,2624.25,62.16,64.5,0.66,0: -----,6214.69,0: -------,3655.7,59.99,2: 208V,1616.86,1544.49,1.25,0.81,7: Mpp,264.68,578,2001931035,31.14,211.07,395.05
06.18.2012 07:20,63.44,70.93,2624.33,62.23,65.05,1,0: -----,6214.74,0: -------,3655.73,59.98,2: 208V,1616.95,1544.58,1.82,1.1,7: Mpp,383.78,578,2001931035,31.86,211.05,402.09
06.18.2012 07:25,82.79,92.88,2624.42,62.44,65.78,0.19,0: -----,6214.81,0: -------,3655.77,60,2: 208V,1617.03,1544.66,2.44,1.41,7: Mpp,514.49,578,2001931035,32.86,211.04,409.68
06.18.2012 07:30,94.25,103.82,2624.5,62.56,66.8,0.88,0: -----,6214.9,0: -------,3655.82,59.98,2: 208V,1617.11,1544.74,2.76,1.57,7: Mpp,582.77,578,2001931035,33.52,210.91,411.7
06.18.2012 07:35,108,112.74,2624.58,62.66,68.1,0.92,0: -----,6214.99,0: -------,3655.87,59.99,2: 208V,1617.2,1544.83,3.02,1.71,7: Mpp,636.85,578,2001931035,34.28,211.16,409.89
06.18.2012 07:40,101.07,107.48,2624.66,62.86,69.1,0.57,0: -----,6215.07,0: -------,3655.92,60,2: 208V,1617.28,1544.91,2.87,1.64,7: Mpp,607.11,578,2001931035,34.6,211.79,409.11
06.18.2012 07:45,103.93,112.31,2624.75,62.92,69.86,0.47,0: -----,6215.16,0: -------,3655.98,59.99,2: 208V,1617.36,1544.99,2.99,1.71,7: Mpp,632.71,578,2001931035,35.18,211.62,407.87
06.18.2012 07:50,93.13,101.98,2624.83,63.07,70.32,0.03,0: -----,6215.24,0: -------,3656.03,59.97,2: 208V,1617.45,1545.08,2.65,1.54,7: Mpp,560.3,578,2001931035,35.32,211.52,404.3
06.18.2012 07:55,69.44,77.2,2624.91,63.09,70.16,0.25,0: -----,6215.3,0: -------,3656.06,59.98,2: 208V,1617.53,1545.16,1.94,1.18,7: Mpp,409.04,578,2001931035,35.18,211.47,396.18
06.18.2012 08:00,54.2,65.42,2625,63.16,69.59,0.22,0: -----,6215.35,0: -------,3656.09,59.97,2: 208V,1617.61,1545.24,1.6,1.01,7: Mpp,337.53,578,2001931035,34.57,211.27,393.89
06.18.2012 08:05,54,65.74,2625.08,63.17,69.1,0.26,0: -----,6215.4,0: -------,3656.12,59.97,2: 208V,1617.7,1545.33,1.6,1.01,7: Mpp,338.2,578,2001931035,34.5,211.15,391.9
06.18.2012 08:10,54,68.5,2625.16,63.22,68.85,0.44,0: -----,6215.45,0: -------,3656.15,59.98,2: 208V,1617.78,1545.41,1.67,1.04,7: Mpp,352.34,578,2001931035,34.59,211.14,396.21
06.18.2012 08:15,63.17,71.52,2625.24,63.22,68.84,0.58,0: -----,6215.5,0: -------,3656.18,59.98,2: 208V,1617.86,1545.49,1.77,1.09,7: Mpp,374.04,578,2001931035,35.04,211.12,397.38
06.18.2012 08:20,80.04,91.72,2625.33,63.2,68.77,0.5,0: -----,6215.57,0: -------,3656.22,59.98,2: 208V,1617.95,1545.58,2.32,1.36,7: Mpp,489.47,578,2001931035,35.43,211.36,404.6
06.18.2012 08:25,104.68,118.25,2625.41,63.32,69.13,1.16,0: -----,6215.66,0: -------,3656.27,59.98,2: 208V,1618.03,1545.66,3.05,1.74,7: Mpp,645.49,578,2001931035,36.12,211.43,407.64
06.18.2012 08:30,116.92,131.96,2625.49,63.32,69.59,1.13,0: -----,6215.76,0: -------,3656.33,59.98,2: 208V,1618.11,1545.74,3.47,1.95,7: Mpp,733.8,578,2001931035,36.96,211.68,411.12
06.18.2012 08:35,130,142.32,2625.57,63.35,70.28,1.03,0: -----,6215.88,0: -------,3656.4,59.97,2: 208V,1618.2,1545.83,3.76,2.1,7: Mpp,796.37,578,2001931035,37.69,211.72,411.54
06.18.2012 08:40,118.06,132.68,2625.66,63.43,70.87,0.65,0: -----,6215.98,0: -------,3656.46,60,2: 208V,1618.28,1545.91,3.46,1.95,7: Mpp,731.24,578,2001931035,38.04,211.59,408.51
06.18.2012 08:45,108,118.15,2625.74,63.48,71.15,1.05,0: -----,6216.08,0: -------,3656.52,59.99,2: 208V,1618.36,1546,3.05,1.75,7: Mpp,646.15,578,2001931035,37.76,211.98,406.45
06.18.2012 08:50,114.11,129.26,2625.82,63.53,70.83,0.52,0: -----,6216.18,0: -------,3656.57,59.99,2: 208V,1618.45,1546.08,3.38,1.92,7: Mpp,716.91,578,2001931035,38.26,212.21,409
06.18.2012 08:55,119,134.11,2625.91,63.59,71.16,0.57,0: -----,6216.28,0: -------,3656.64,60.01,2: 208V,1618.53,1546.16,3.5,1.98,7: Mpp,742.28,578,2001931035,38.39,212.21,409.09
06.18.2012 09:00,119,130.62,2625.99,63.77,71.31,0.1,0: -----,6216.38,0: -------,3656.7,59.98,2: 208V,1618.61,1546.25,3.39,1.93,7: Mpp,720.02,578,2001931035,38.83,212.57,408.35
06.18.2012 09:05,119,131.94,2626.07,64.03,71.74,0.28,0: -----,6216.49,0: -------,3656.76,59.98,2: 208V,1618.7,1546.33,3.41,1.94,7: Mpp,726.28,578,2001931035,38.89,212.81,408.98
06.18.2012 09:10,119,133.32,2626.15,64.29,72.08,0.07,0: -----,6216.59,0: -------,3656.82,59.98,2: 208V,1618.78,1546.41,3.45,1.97,7: Mpp,734.81,578,2001931035,39.1,212.86,407.5
06.18.2012 09:15,121.65,137.37,2626.24,64.24,71.86,0.32,0: -----,6216.7,0: -------,3656.88,59.96,2: 208V,1618.86,1546.5,3.55,2.01,7: Mpp,755.81,578,2001931035,39.59,212.93,410.3
06.18.2012 09:20,110.04,123.02,2626.32,64.24,71.22,0,0: -----,6216.8,0: -------,3656.94,59.97,2: 208V,1618.95,1546.58,3.2,1.83,7: Mpp,680.46,578,2001931035,39.58,212.76,408.67
06.18.2012 09:25,115.94,129.2,2626.4,64.22,70.38,0.09,0: -----,6216.9,0: -------,3657,59.98,2: 208V,1619.03,1546.66,3.38,1.93,7: Mpp,720.17,578,2001931035,39.6,213.21,408.67
06.18.2012 09:30,107.39,120.85,2626.49,64.15,70.07,0.42,0: -----,6216.99,0: -------,3657.05,59.98,2: 208V,1619.11,1546.75,3.15,1.81,7: Mpp,671.2,578,2001931035,39.6,213.27,408.61
06.18.2012 09:35,103.02,115.47,2626.57,64.08,69.71,1.34,0: -----,6217.08,0: -------,3657.11,59.99,2: 208V,1619.2,1546.83,3.03,1.74,7: Mpp,645.58,578,2001931035,39.6,213.41,407.77
06.18.2012 09:40,112.02,126.81,2626.65,64.11,69.41,0.98,0: -----,6217.18,0: -------,3657.17,59.99,2: 208V,1619.28,1546.91,3.32,1.92,7: Mpp,717.67,578,2001931035,39.73,216.18,408.69
06.18.2012 09:45,130.49,148.62,2626.73,64.03,69.64,0.6,0: -----,6217.31,0: -------,3657.24,59.99,2: 208V,1619.36,1547,3.94,2.22,7: Mpp,845.46,578,2001931035,40.41,214.42,413.41
06.18.2012 09:50,133.8,149.81,2626.82,64.08,70.08,0.76,0: -----,6217.43,0: -------,3657.31,59.98,2: 208V,1619.45,1547.08,3.98,2.23,7: Mpp,853.87,578,2001931035,40.8,214.36,413.77
06.18.2012 09:55,119,137.63,2626.9,64.18,70.13,0.6,0: -----,6217.54,0: -------,3657.37,59.99,2: 208V,1619.53,1547.16,3.62,2.05,7: Mpp,775.59,578,2001931035,40.8,214.56,411.41
06.18.2012 10:00,118,135.95,2626.98,64.08,70,0.65,0: -----,6217.64,0: -------,3657.43,59.99,2: 208V,1619.61,1547.24,3.49,1.98,7: Mpp,747.89,578,2001931035,40.8,214.62,411.54
06.18.2012 10:05,84.46,98.22,2627.06,64.02,69.35,1.1,0: -----,6217.71,0: -------,3657.48,59.99,2: 208V,1619.69,1547.32,2.47,1.47,7: Mpp,529.32,578,2001931035,40.4,214.22,403.62
06.18.2012 10:10,65,73.32,2627.14,63.91,68.05,0.92,0: -----,6217.77,0: -------,3657.51,59.98,2: 208V,1619.78,1547.41,1.81,1.12,7: Mpp,387.53,578,2001931035,39.63,214.26,400.79
06.18.2012 10:15,67.36,78.25,2627.23,63.87,67.42,0.84,0: -----,6217.83,0: -------,3657.55,59.97,2: 208V,1619.86,1547.49,1.96,1.19,7: Mpp,418.98,578,2001931035,39.4,214.14,401.89
06.18.2012 10:20,83.51,98.53,2627.31,63.7,67.04,1.17,0: -----,6217.9,0: -------,3657.59,59.97,2: 208V,1619.94,1547.57,2.52,1.48,7: Mpp,539.4,578,2001931035,39.6,214.16,406.38
06.18.2012 10:25,102.5,113.96,2627.39,63.56,67.21,1.21,0: -----,6218,0: -------,3657.64,59.98,2: 208V,1620.03,1547.66,2.99,1.72,7: Mpp,640.77,578,2001931035,39.97,214.19,410.34
06.18.2012 10:30,125.41,139.96,2627.47,63.69,67.65,0.51,0: -----,6218.1,0: -------,3657.71,59.96,2: 208V,1620.11,1547.74,3.7,2.09,7: Mpp,793.73,578,2001931035,40.55,214.33,413.36
06.18.2012 10:35,176.92,196.09,2627.55,63.8,69.04,0.7,0: -----,6218.27,0: -------,3657.8,59.98,2: 208V,1620.19,1547.82,5.26,2.88,7: Mpp,1130.26,578,2001931035,41.9,215,419.57
06.18.2012 10:40,251.05,279.98,2627.64,64.26,71.93,0.22,0: -----,6218.5,0: -------,3657.94,59.96,2: 208V,1620.28,1547.91,7.54,4.07,7: Mpp,1622.7,578,2001931035,44,215.12,421.28
06.18.2012 10:45,275.07,306.52,2627.72,64.53,76.28,1.26,0: -----,6218.74,0: -------,3658.08,59.98,2: 208V,1620.36,1547.99,8.2,4.45,7: Mpp,1761.5,578,2001931035,45.97,214.93,416.85
06.18.2012 10:50,268.8,299.25,2627.8,64.55,78.91,1.65,0: -----,6218.99,0: -------,3658.23,59.97,2: 208V,1620.44,1548.07,7.96,4.36,7: Mpp,1710.49,578,2001931035,46.87,214.81,413
06.18.2012 10:55,206.65,230.13,2627.89,64.69,79.76,1.21,0: -----,6219.17,0: -------,3658.34,59.97,2: 208V,1620.53,1548.16,6.11,3.41,7: Mpp,1310.85,578,2001931035,46.28,214.4,407.91
06.18.2012 11:00,182.63,202.52,2627.97,64.79,78.99,0.87,0: -----,6219.33,0: -------,3658.43,59.99,2: 208V,1620.61,1548.24,5.32,2.99,7: Mpp,1141.15,578,2001931035,45.49,214.37,407.61
06.18.2012 11:05,168.13,185.9,2628.05,64.75,78.26,0.55,0: -----,6219.48,0: -------,3658.52,59.98,2: 208V,1620.69,1548.32,4.89,2.75,7: Mpp,1048.84,578,2001931035,45.15,214.4,407.78
06.18.2012 11:10,192.8,211.38,2628.14,64.93,77.92,0.73,0: -----,6219.65,0: -------,3658.62,59.99,2: 208V,1620.78,1548.41,5.61,3.13,7: Mpp,1204.33,578,2001931035,45.27,214.53,409.9
06.18.2012 11:15,213.17,235.85,2628.22,64.85,78.11,0.75,0: -----,6219.84,0: -------,3658.73,59.98,2: 208V,1620.86,1548.49,6.26,3.46,7: Mpp,1342.78,578,2001931035,46.02,214.67,412.29
06.18.2012 11:20,202.35,220.38,2628.3,65.09,78.43,0.96,0: -----,6220.02,0: -------,3658.83,59.98,2: 208V,1620.94,1548.57,5.83,3.24,7: Mpp,1248.83,578,2001931035,46.24,214.37,409.25
06.18.2012 11:25,194.56,209.58,2628.38,65.26,78.58,0.4,0: -----,6220.19,0: -------,3658.93,59.98,2: 208V,1621.03,1548.66,5.54,3.09,7: Mpp,1186.85,578,2001931035,45.9,214.18,409.37
06.18.2012 11:30,223.94,243.04,2628.46,65.24,78.85,2.96,0: -----,6220.39,0: -------,3659.05,59.98,2: 208V,1621.11,1548.74,6.49,3.58,7: Mpp,1391.66,578,2001931035,46.6,214.32,411.81
06.18.2012 11:35,258.96,279.91,2628.54,65.4,79.42,1.61,0: -----,6220.61,0: -------,3659.18,59.97,2: 208V,1621.19,1548.82,7.51,4.11,7: Mpp,1609.19,578,2001931035,47.56,214.43,412.81
06.18.2012 11:40,297.02,318.59,2628.63,65.67,80.96,2.03,0: -----,6220.87,0: -------,3659.33,59.98,2: 208V,1621.28,1548.91,8.6,4.71,7: Mpp,1843.93,578,2001931035,48.87,214.43,412.28
06.18.2012 11:45,331,356.85,2628.71,65.65,82.32,1.8,0: -----,6221.16,0: -------,3659.51,59.98,2: 208V,1621.36,1548.99,9.57,5.26,7: Mpp,2055.04,578,2001931035,50.36,214.77,410.54
06.18.2012 11:50,322.25,342.79,2628.79,65.74,80.62,1.95,0: -----,6221.45,0: -------,3659.67,59.99,2: 208V,1621.44,1549.07,9.32,5.07,7: Mpp,2001.02,578,2001931035,51.06,214.73,414.73
06.18.2012 11:55,360.11,380.52,2628.87,65.79,79.05,0.82,0: -----,6221.76,0: -------,3659.86,60,2: 208V,1621.53,1549.16,10.4,5.63,7: Mpp,2235.69,578,2001931035,52.27,215,416.58
06.18.2012 12:00,351.36,376.47,2628.96,65.99,80.76,1.22,0: -----,6222.07,0: -------,3660.04,59.99,2: 208V,1621.61,1549.24,10.1,5.52,7: Mpp,2168.28,578,2001931035,52.98,214.78,412.15
06.18.2012 12:05,299.33,322.76,2629.04,65.69,82.19,2.21,0: -----,6222.33,0: -------,3660.19,59.98,2: 208V,1621.69,1549.32,8.57,4.72,7: Mpp,1836.36,578,2001931035,52.44,214.4,409.62
06.18.2012 12:10,279.36,295.62,2629.12,65.68,81.58,2,0: -----,6222.57,0: -------,3660.33,59.99,2: 208V,1621.78,1549.41,7.83,4.31,7: Mpp,1679.86,578,2001931035,51.7,214.44,411.02
06.18.2012 12:15,271,286.79,2629.21,66.13,81.95,0.76,0: -----,6222.8,0: -------,3660.47,59.98,2: 208V,1621.86,1549.49,7.66,4.25,7: Mpp,1642.63,578,2001931035,51.5,214.35,407.74
06.18.2012 12:20,271.45,288.17,2629.29,66.73,82.99,0.31,0: -----,6223.03,0: -------,3660.6,59.97,2: 208V,1621.94,1549.57,7.69,4.26,7: Mpp,1646.58,578,2001931035,51.43,214.28,407.47
06.18.2012 12:25,242.07,252.8,2629.37,66.98,83.92,0.63,0: -----,6223.24,0: -------,3660.73,59.98,2: 208V,1622.03,1549.66,6.7,3.73,7: Mpp,1434.11,578,2001931035,50.69,213.92,406.51
06.18.2012 12:30,244,257.95,2629.46,66.7,82.99,1.58,0: -----,6223.44,0: -------,3660.85,59.98,2: 208V,1622.11,1549.74,6.82,3.78,7: Mpp,1459.21,578,2001931035,50.36,213.82,408.58
06.18.2012 12:35,229.85,248.52,2629.54,66.15,82,3.09,0: -----,6223.64,0: -------,3660.96,59.98,2: 208V,1622.19,1549.82,6.56,3.66,7: Mpp,1403.21,578,2001931035,50.26,213.8,405.87
